,REC_CREATE_TIME,REC_CREATOR,REC_REVISE_TIME,REC_REVISOR,ARCHIVE_FLAG,WORKSHEET_NO,WHOLE_BACKLOG_CODE,UNIT_CODE,SG_SIGN,SG_STD,LACK_WT,OUT_THICK,OUT_WIDTH,EPST,NEST,BEGIN_TIME,FINISH_TIME,NLST,LPST,ORDER_NO,STATUS
849,,,,,,G16A876A01-1,IA,Z101,ZF6+FP,JX2853-2016-01,50.000000,58.000,0.000,20161026002815,20161026005830,20161119054931,20161119061511,20161027172203,20161125191242,G16A876A01,21
850,,,,,,L161287F01-1,IA,Z101,XC45,JX337-2013-05,100.000000,57.800,0.000,20161026005630,20161026005830,20161119061511,20161119070629,20161108022759,20161125073246,L161287F01,11
851,,,,,,L161287F01-2,IA,Z101,XC45,JX337-2013-05,100.000000,57.800,0.000,20161026005630,20161026005830,20161119070629,20161119075748,20161107135640,20161125073246,L161287F01,11
852,,,,,,L161287F01-3,IA,Z101,XC45,JX337-2013-05,100.000000,57.800,0.000,20161026005630,20161026005830,20161119075748,20161119084906,20161107201220,20161125073246,L161287F01,11
853,,,,,,L161287F01-4,IA,Z101,XC45,JX337-2013-05,100.000000,57.800,0.000,20161026005630,20161026005830,20161119084906,20161119094025,20161107074101,20161125073246,L161287F01,11
854,,,,,,L161287F01-5,IA,Z101,XC45,JX337-2013-05,100.000000,57.800,0.000,20161026005630,20161026005830,20161119094025,20161119103144,20161108211458,20161125073246,L161287F01,11
855,,,,,,L161287F01-6,IA,Z101,XC45,JX337-2013-05,100.000000,57.800,0.000,20161026005630,20161026005830,20161119103144,20161119112302,20161108145918,20161125073246,L161287F01,11
856,,,,,,L161243A02-1,IA,Z101,XC45,JX337-2013-05,100.000000,57.800,0.000,20161026005630,20161026005830,20161119112302,20161119121421,20161109033037,20161125073246,L161243A02,11
857,,,,,,L161243A02-2,IA,Z101,XC45,JX337-2013-05,100.000000,57.800,0.000,20161026005630,20161026005830,20161119121421,20161119130540,20161109094617,20161125073246,L161243A02,11
858,,,,,,G16A362B02-1,IA,Z101,XC45,JX337-2013-05,100.000000,57.500,0.000,20161026005630,20161026005830,20161119130540,20161119135658,20161103064024,20161125180703,G16A362B02,11
859,,,,,,G16A477A01-1,IA,Z101,C70MOD,JX649-2008-01,23.288000,58.000,0.000,20161026001309,20161026005830,20161119135658,20161119140855,20161026134950,20161125222653,G16A477A01,21
860,,,,,,G16A477A01-2,IA,Z101,C70MOD,JX649-2008-01,100.000000,58.000,0.000,20161026000000,20161026000000,20161119140855,20161119150014,20161028055843,20161125172012,G16A477A01,12
861,,,,,,G16A477A01-3,IA,Z101,C70MOD,JX649-2008-01,76.712000,58.000,0.000,20161026000000,20161026000000,20161119150014,20161119153935,20161027200245,20161125185318,G16A477A01,12
