,REC_CREATE_TIME,REC_CREATOR,REC_REVISE_TIME,REC_REVISOR,ARCHIVE_FLAG,WORKSHEET_NO,WHOLE_BACKLOG_CODE,UNIT_CODE,SG_SIGN,SG_STD,LACK_WT,OUT_THICK,OUT_WIDTH,EPST,NEST,BEGIN_TIME,FINISH_TIME,NLST,LPST,ORDER_NO,STATUS
1,,,,,,G16A721B05-1,IA,Z101,VW4227-Hay5,XCJS-709-2015-02,100.000000,90.000,0.000,20161026005630,20161026005630,20161026000000,20161026005118,20161103103501,20161125173249,G16A721B05,21
2,,,,,,G16A721B05-2,IA,Z101,VW4227-Hay5,XCJS-709-2015-02,100.000000,90.000,0.000,20161026005630,20161026005630,20161026005118,20161026014237,20161103120755,20161125173249,G16A721B05,21
3,,,,,,G16A721B05-3,IA,Z101,VW4227-Hay5,XCJS-709-2015-02,100.000000,90.000,0.000,20161026005630,20161026005630,20161026014237,20161026023355,20161103134049,20161125173249,G16A721B05,21
4,,,,,,G16A721B05-4,IA,Z101,VW4227-Hay5,XCJS-709-2015-02,100.000000,90.000,0.000,20161026005630,20161026005630,20161026023355,20161026032514,20161103151344,20161125173249,G16A721B05,21
5,,,,,,G16A914A02-1,IA,Z101,20CrMoH,JX484-2010-05,18.000000,90.000,0.000,20161026000000,20161026000000,20161026032514,20161026033428,20161125234905,20161125234905,G16A914A02,12
6,,,,,,G16A808A01-1,IA,Z101,TL1438,JX1466-2013-03,20.000000,88.000,0.000,20161026001118,20161026001118,20161026033428,20161026034444,20161102220050,20161125225833,G16A808A01,21
7,,,,,,G16A820A09-1,IA,Z101,12Cr1MoV,JX1304-2011-01,1.704000,90.000,0.000,20161026000057,20161026000057,20161026034444,20161026034536,20161125235858,20161125235858,G16A820A09,21
8,,,,,,G16A820A10-1,IA,Z101,12Cr1MoV,JX1304-2011-01,1.842000,90.000,0.000,20161026000102,20161026000102,20161026034536,20161026034633,20161125235853,20161125235853,G16A820A10,21
9,,,,,,G16A820A11-1,IA,Z101,12Cr1MoV,JX1304-2011-01,2.856000,90.000,0.000,20161026000136,20161026000136,20161026034633,20161026034801,20161125235816,20161125235816,G16A820A11,21
10,,,,,,G16A820A12-1,IA,Z101,12Cr1MoV,JX1304-2011-01,2.218000,90.000,0.000,20161026000115,20161026000115,20161026034801,20161026034909,20161125235839,20161125235839,G16A820A12,21
11,,,,,,G16A820A13-1,IA,Z101,12Cr1MoV,JX1304-2011-01,1.640000,90.000,0.000,20161026000055,20161026000055,20161026034909,20161026035000,20161125235900,20161125235900,G16A820A13,21
12,,,,,,G16A535C01-1,IA,Z101,SAE1538MV,JX1265-2014-02,100.000000,88.000,0.000,20161026005630,20161026005630,20161026035000,20161026044118,20161030233344,20161125185249,G16A535C01,21
13,,,,,,G16A535C01-2,IA,Z101,SAE1538MV,JX1265-2014-02,100.000000,88.000,0.000,20161026005630,20161026005630,20161026044118,20161026053237,20161031010639,20161125185249,G16A535C01,21
14,,,,,,G16A535C01-3,IA,Z101,SAE1538MV,JX1265-2014-02,100.000000,88.000,0.000,20161026005630,20161026005630,20161026053237,20161026062356,20161031023933,20161125185249,G16A535C01,21
15,,,,,,G16A535C01-4,IA,Z101,SAE1538MV,JX1265-2014-02,100.000000,88.000,0.000,20161026005630,20161026005630,20161026062356,20161026071514,20161031041227,20161125185249,G16A535C01,21
16,,,,,,G16A535C01-5,IA,Z101,SAE1538MV,JX1265-2014-02,18.330000,88.000,0.000,20161026001021,20161026001021,20161026071514,20161026072439,20161031081307,20161125230341,G16A535C01,21
17,,,,,,G16A535C01-6,IA,Z101,SAE1538MV,JX1265-2014-02,81.670000,88.000,0.000,20161026000000,20161026000000,20161026072439,20161026080633,20161031063533,20161125194907,G16A535C01,12
18,,,,,,G16A602H01-1,IA,Z101,100Cr6,S130000,30.000000,90.000,0.000,20161026001657,20161026001657,20161026080633,20161026082156,20161028061036,20161125220350,G16A602H01,21
19,,,,,,G16A940A01-1,IA,Z101,100CrMnSi6-4,S130024+FPL1.203,8.000000,90.000,0.000,20161026000431,20161026000431,20161026082633,20161026083040,20161105024428,20161125232901,G16A940A01,21
20,,,,,,G16A978A02-1,IA,Z101,100Cr6,S130000-2013,20.000000,90.000,0.000,20161026001118,20161026001118,20161026083040,20161026084056,20161105063553,20161125224924,G16A978A02,21
21,,,,,,G16A564A01-1,IA,Z101,SKF3,XCJS-340-2009-01,20.000000,90.000,0.000,20161026001118,20161026001118,20161026093214,20161026094230,20161029195320,20161125224233,G16A564A01,21
22,,,,,,G16A496A02-1,IA,Z101,MS3007-2,JX1799-2013-01,9.987000,90.000,0.000,20161026000538,20161026000538,20161026094230,20161026094737,20161029003803,20161125232756,G16A496A02,21
23,,,,,,G16A496A02-2,IA,Z101,MS3007-2,JX1799-2013-01,100.000000,90.000,0.000,20161026000000,20161026000000,20161026094737,20161026103856,20161028212151,20161125183903,G16A496A02,12
24,,,,,,G16A496A02-3,IA,Z101,MS3007-2,JX1799-2013-01,100.000000,90.000,0.000,20161026000000,20161026000000,20161026103856,20161026113015,20161028204829,20161125183903,G16A496A02,12
25,,,,,,G16A496A02-4,IA,Z101,MS3007-2,JX1799-2013-01,60.013000,90.000,0.000,20161026000000,20161026000000,20161026113015,20161026120102,20161028214049,20161125204723,G16A496A02,12
26,,,,,,G16A598C01-1,IA,Z101,100CrMnSi6-4,S130024+FPL1.203,30.000000,90.000,0.000,20161026001657,20161026001657,20161026125221,20161026130744,20161026063252,20161125220350,G16A598C01,21
27,,,,,,G16A600A04-1,IA,Z101,GCr15,JX393-2016-04,50.000000,90.000,0.000,20161026002815,20161026002815,20161026130744,20161026133324,20161125232941,20161125232941,G16A600A04,21
28,,,,,,GW64096A04-1,IA,Z101,100Cr6,S130000,50.000000,90.000,0.000,20161026002815,20161026002815,20161026133324,20161026135903,20161102191230,20161125204624,GW64096A04,21
29,,,,,,GW63831A09-1,IA,Z101,100Cr6,S130000,30.000000,90.000,0.000,20161026001657,20161026001657,20161026135903,20161026141427,20161101015419,20161125220350,GW63831A09,21
30,,,,,,GW63831B02-1,IA,Z101,100CrMnSi6-4,S130024+FPL1.203,10.000000,90.000,0.000,20161026000539,20161026000539,20161026141427,20161026141934,20161101032321,20161125232116,GW63831B02,21
31,,,,,,GW63942A07-1,IA,Z101,100Cr6,S130000,20.000000,90.000,0.000,20161026001118,20161026001118,20161026141934,20161026142950,20161101052125,20161125224233,GW63942A07,21
32,,,,,,GW63942B01-1,IA,Z101,100CrMnSi6-4,S130024+FPL1.203,10.000000,90.000,0.000,20161026000539,20161026000539,20161026142950,20161026143458,20161101061035,20161125232116,GW63942B01,21
33,,,,,,G16A551A02-1,IA,Z101,TL1438,JX1466-2013-03,94.300000,90.000,0.000,20161026005317,20161026005317,20161026143458,20161026152321,20161030010851,20161125191019,G16A551A02,21
34,,,,,,G16A556E02-1,IA,Z101,SAE8620H(S),JX129-2001-01,20.000000,90.000,0.000,20161026001118,20161026001118,20161026152321,20161026153337,20161125234752,20161125234752,G16A556E02,21
35,,,,,,G16A570D05-1,IA,Z101,20CrMoH,JX484-2010-05,35.000000,90.000,0.000,20161026001946,20161026001946,20161026153337,20161026155134,20161125233847,20161125233847,G16A570D05,21
36,,,,,,G16A534A02-1,IA,Z101,SAE8620H(S),JX129-2001-01,80.000000,90.000,0.000,20161026004512,20161026004512,20161026155134,20161026163237,20161125231130,20161125231130,G16A534A02,21
37,,,,,,GW64101A08-1,IA,Z101,SCM420H,XCJS-043-2002,5.130000,90.000,0.000,20161026000253,20161026000253,20161026163237,20161026163515,20161125235653,20161125235653,GW64101A08,21
38,,,,,,GW64152B01-1,IA,Z101,8620,XCJS-820-2016-01,100.000000,88.900,0.000,20161026005630,20161026005630,20161026163515,20161026172634,20161101185837,20161125182049,GW64152B01,21
39,,,,,,GW64152B02-1,IA,Z101,8620,XCJS-820-2016-01,100.000000,88.900,0.000,20161026005630,20161026005630,20161026172634,20161026181752,20161101172542,20161125182049,GW64152B02,21
40,,,,,,GW64152B03-1,IA,Z101,8620,XCJS-820-2016-01,100.000000,88.900,0.000,20161026005630,20161026005630,20161026181752,20161026190911,20161101155248,20161125182049,GW64152B03,21
41,,,,,,GW64152B04-1,IA,Z101,8620,XCJS-820-2016-01,100.000000,88.900,0.000,20161026005630,20161026005630,20161026190911,20161026200030,20161101141954,20161125182049,GW64152B04,21
42,,,,,,GW64152B05-1,IA,Z101,8620,XCJS-820-2016-01,100.000000,88.900,0.000,20161026005630,20161026005630,20161026200030,20161026205148,20161101124700,20161125182049,GW64152B05,21
43,,,,,,GW64152B06-1,IA,Z101,8620,XCJS-820-2016-01,100.000000,88.900,0.000,20161026005630,20161026005630,20161026205148,20161026214307,20161101111406,20161125182049,GW64152B06,21
44,,,,,,GW64152B07-1,IA,Z101,8620,XCJS-820-2016-01,100.000000,88.900,0.000,20161026005630,20161026005630,20161026214307,20161026223426,20161101094111,20161125182049,GW64152B07,21
45,,,,,,G16A321A08-1,IA,Z101,GCr15,XCJS-451-2011-01,100.000000,90.000,0.000,20161026005630,20161026005630,20161026223426,20161026232544,20161125225923,20161125225923,G16A321A08,21
46,,,,,,G16A321A08-2,IA,Z101,GCr15,XCJS-451-2011-01,100.000000,90.000,0.000,20161026005630,20161026005630,20161026232544,20161027001703,20161125225923,20161125225923,G16A321A08,21
47,,,,,,G16A377C05-1,IA,Z101,100Cr6,JXT030-2014-01,100.000000,90.000,0.000,20161026005630,20161026005630,20161027001703,20161027010821,20161106162934,20161125180703,G16A377C05,21
48,,,,,,G16A377C05-2,IA,Z101,100Cr6,JXT030-2014-01,100.000000,90.000,0.000,20161026005630,20161026005630,20161027010821,20161027015940,20161112175041,20161125180703,G16A377C05,21
49,,,,,,G16A381A11-1,IA,Z101,GCr15,XCJS-451-2011-01,100.000000,90.000,0.000,20161026005630,20161026005630,20161027015940,20161027025059,20161125225923,20161125225923,G16A381A11,21
50,,,,,,G16A381A11-2,IA,Z101,GCr15,XCJS-451-2011-01,100.000000,90.000,0.000,20161026005630,20161026005630,20161027025059,20161027034217,20161125225923,20161125225923,G16A381A11,21
51,,,,,,G16A680E06-1,IA,Z101,UC1,JX266-2012-03,100.000000,60.000,0.000,20161026005630,20161026005630,20161027034217,20161027043336,20161027150007,20161125180703,G16A680E06,21
52,,,,,,G16A680E06-2,IA,Z101,UC1,JX266-2012-03,100.000000,60.000,0.000,20161026005630,20161026005630,20161027043336,20161027052455,20161027131327,20161125180703,G16A680E06,21
53,,,,,,G16A680E06-3,IA,Z101,UC1,JX266-2012-03,100.000000,60.000,0.000,20161026005630,20161026005630,20161027052455,20161027061613,20161027112647,20161125180703,G16A680E06,21
54,,,,,,G16A680E06-4,IA,Z101,UC1,JX266-2012-03,100.000000,60.000,0.000,20161026005630,20161026005630,20161027061613,20161027070732,20161027094007,20161125180703,G16A680E06,21
55,,,,,,G16A680E06-5,IA,Z101,UC1,JX266-2012-03,100.000000,60.000,0.000,20161026005630,20161026005630,20161027070732,20161027075850,20161027075327,20161125180703,G16A680E06,21
56,,,,,,G16A680E06-6,IA,Z101,UC1,JX266-2012-03,100.000000,60.000,0.000,20161026005630,20161026005630,20161027075850,20161027085009,20161027060647,20161125180703,G16A680E06,21
57,,,,,,G16A680E09-1,IA,Z101,UC1,JX266-2012-03,100.000000,60.000,0.000,20161026005630,20161026005630,20161027085009,20161027094128,20161027042007,20161125180703,G16A680E09,21
58,,,,,,G16A680E09-2,IA,Z101,UC1,JX266-2012-03,100.000000,60.000,0.000,20161026005630,20161026005630,20161027094128,20161027103246,20161027023327,20161125180703,G16A680E09,21
59,,,,,,G16A680E09-3,IA,Z101,UC1,JX266-2012-03,100.000000,60.000,0.000,20161026005630,20161026005630,20161027103246,20161027112405,20161027004647,20161125180703,G16A680E09,21
60,,,,,,G16A602D02-1,IA,Z101,C56E2,S130107,100.000000,60.000,0.000,20161026005630,20161026005630,20161027112405,20161027121523,20161028034012,20161125183903,G16A602D02,21
61,,,,,,G16A939A01-1,IA,Z101,100Cr6,S130000,100.000000,60.000,0.000,20161026005630,20161026005630,20161027121523,20161027130642,20161104210914,20161125173249,G16A939A01,21
62,,,,,,G16A939A01-2,IA,Z101,100Cr6,S130000,50.000000,60.000,0.000,20161026002815,20161026002815,20161027130642,20161027133221,20161105002836,20161125204624,G16A939A01,21
63,,,,,,G16A978A01-1,IA,Z101,100Cr6,S130000-2013,20.000000,60.000,0.000,20161026001118,20161026001118,20161027133221,20161027134237,20161105061433,20161125224924,G16A978A01,21
64,,,,,,G16A995A01-1,IA,Z101,SAE1055,JX383-2005-01,76.970000,60.000,0.000,20161026004329,20161026004329,20161027134237,20161027142207,20161105045555,20161125192820,G16A995A01,21
65,,,,,,G16A562B04-1,IA,Z101,GCr15,Q/320281PA12-2011,2.406000,60.000,0.000,20161026000121,20161026000121,20161027142207,20161027142321,20161125235832,20161125235832,G16A562B04,21
66,,,,,,G16A511B02-1,IA,Z101,GCr15,Q/320281PA12-2011,1.864000,60.000,0.000,20161026000103,20161026000103,20161027142321,20161027142418,20161125235852,20161125235852,G16A511B02,21
67,,,,,,G16A511E02-1,IA,Z101,SKF3,"B10001""D""+B10000",60.000000,60.000,0.000,20161026003354,20161026003354,20161027142418,20161027145505,20161028152647,20161125200741,G16A511E02,21
68,,,,,,G16A583B02-1,IA,Z101,GCr15,Q/320281PA11-2011,50.000000,60.000,0.000,20161026002815,20161026002815,20161027145505,20161027152045,20161125232941,20161125232941,G16A583B02,21
69,,,,,,G16A594A02-1,IA,Z101,C56E2,S130107,100.000000,60.000,0.000,20161026005630,20161026005630,20161027152045,20161027161203,20161026080552,20161125183903,G16A594A02,21
70,,,,,,G16A594A02-2,IA,Z101,C56E2,S130107,100.000000,60.000,0.000,20161026005630,20161026005630,20161027161203,20161027170322,20161026073230,20161125183903,G16A594A02,21
71,,,,,,GW64058A06-1,IA,Z101,NBC2,XCJS-519-2013-02,0.504000,60.000,0.000,20161026000017,20161026000017,20161027171116,20161027171131,20161125235941,20161125235941,GW64058A06,21
72,,,,,,G16A598A01-1,IA,Z101,100Cr6,S130000-2013,35.000000,60.000,0.000,20161026001946,20161026001946,20161027185409,20161027191206,20161026065005,20161125215628,G16A598A01,21
73,,,,,,G16A601A01-1,IA,Z101,Grade 3,11H 1551 025,20.000000,60.000,0.000,20161026001118,20161026001118,20161027191206,20161027192222,20161026063534,20161125224233,G16A601A01,21
74,,,,,,G16A601B01-1,IA,Z101,SUJ2S1,JX495-2006-01,40.000000,60.000,0.000,20161026002236,20161026002236,20161027192222,20161027194253,20161026051550,20161125212507,G16A601B01,21
75,,,,,,G16A579B05-1,IA,Z101,SKF3,SKF D33-1 B10001,50.000000,60.000,0.000,20161026002815,20161026002815,20161027194253,20161027200833,20161026133622,20161125204624,G16A579B05,21
76,,,,,,G16A580A01-1,IA,Z101,SUJ2S1-T,JX495-2006-01,30.000000,60.000,0.000,20161026001657,20161026001657,20161027200833,20161027202356,20161026153316,20161125220350,G16A580A01,21
77,,,,,,G16A580B02-1,IA,Z101,SUJ2S2T,EJX558-2013-01,3.640000,60.000,0.000,20161026000203,20161026000203,20161027202356,20161027202548,20161026175036,20161125234456,G16A580B02,21
78,,,,,,G16A580C01-1,IA,Z101,Grade 3,11H 1551 025,50.000000,60.000,0.000,20161026002815,20161026002815,20161027202548,20161027205128,20161026161546,20161125204624,G16A580C01,21
79,,,,,,G16A582A02-1,IA,Z101,C56E2,S130107,100.000000,60.000,0.000,20161026005630,20161026005630,20161027205128,20161027214246,20161026200058,20161125183903,G16A582A02,21
80,,,,,,G16A582A02-2,IA,Z101,C56E2,S130107,100.000000,60.000,0.000,20161026005630,20161026005630,20161027214246,20161027223405,20161026203419,20161125183903,G16A582A02,21
81,,,,,,G16A582A02-3,IA,Z101,C56E2,S130107,100.000000,60.000,0.000,20161026005630,20161026005630,20161027223405,20161027232523,20161026210741,20161125183903,G16A582A02,21
82,,,,,,G16A583A02-1,IA,Z101,GCr15,Q/320281PA12-2011,59.004000,60.000,0.000,20161026003320,20161026003320,20161027232523,20161027235540,20161125232414,20161125232414,G16A583A02,21
83,,,,,,GW64096A01-1,IA,Z101,100Cr6,S130000,17.000000,60.000,0.000,20161026000936,20161026000936,20161027235540,20161028000423,20161102192031,20161125225410,GW64096A01,21
84,,,,,,GW63942A02-1,IA,Z101,100Cr6,S130000,10.000000,60.000,0.000,20161026000539,20161026000539,20161028000423,20161028000931,20161101034156,20161125232116,GW63942A02,21
85,,,,,,G16A248A03-1,IA,Z101,GCr15,GB/T18254-2002,60.000000,60.000,0.000,20161026003354,20161026003354,20161028000931,20161028004018,20161125232338,20161125232338,G16A248A03,21
86,,,,,,G16A252A01-1,IA,Z101,S55CR,JX1228-2014-03,100.000000,60.000,0.000,20161026005630,20161026005630,20161028004018,20161028013137,20161106092539,20161125183903,G16A252A01,21
87,,,,,,G16A252A01-2,IA,Z101,S55CR,JX1228-2014-03,32.276000,60.000,0.000,20161026001814,20161026001814,20161028013137,20161028014811,20161106120132,20161125221624,G16A252A01,21
88,,,,,,G16A377E03-1,IA,Z101,100Cr6,S130000,50.000000,60.000,0.000,20161026002815,20161026002815,20161028014811,20161028021350,20161112225816,20161125204624,G16A377E03,21
89,,,,,,G16A377G02-1,IA,Z101,GCr15,GB/T18254-2002,91.152000,60.000,0.000,20161026005130,20161026005130,20161028021350,20161028030036,20161125230445,20161125230445,G16A377G02,21
90,,,,,,G16A377H02-1,IA,Z101,GCr15,Q/320281PA12-2011,1.154000,60.000,0.000,20161026000039,20161026000039,20161028030036,20161028030112,20161125235918,20161125235918,G16A377H02,21
91,,,,,,G16A381A05-1,IA,Z101,GCr15,XCJS-451-2011-01,100.000000,60.000,0.000,20161026005630,20161026005630,20161028030112,20161028035230,20161125225923,20161125225923,G16A381A05,21
92,,,,,,G16A381A05-2,IA,Z101,GCr15,XCJS-451-2011-01,100.000000,60.000,0.000,20161026005630,20161026005630,20161028035230,20161028044349,20161125225923,20161125225923,G16A381A05,21
93,,,,,,G16A680E10-1,IA,Z101,UC1,JX266-2012-03,17.040000,60.000,0.000,20161026000937,20161026000937,20161028044349,20161028045233,20161027032515,20161125225951,G16A680E10,21
94,,,,,,G16A619A01-1,IA,Z101,ETN-22,XCJS-324-2011-04,2.132000,60.000,0.000,20161026000112,20161026000112,20161028045233,20161028045339,20161028091659,20161125235246,G16A619A01,21
95,,,,,,G16A626C01-1,IA,Z101,55,GB/T699-1999,7.510000,60.000,0.000,20161026000414,20161026000414,20161028045339,20161028045730,20161125235526,20161125235526,G16A626C01,21
96,,,,,,G16A832A01-1,IA,Z101,ZF7B,XCJS-299-2008-01,35.000000,60.000,0.000,20161026001946,20161026001946,20161028045730,20161028051528,20161102203317,20161125220117,G16A832A01,21
97,,,,,,G16A569C04-1,IA,Z101,55,GB/T699-1999,1.616000,60.000,0.000,20161026000054,20161026000054,20161028051528,20161028051618,20161125235901,20161125235901,G16A569C04,21
98,,,,,,GW64066A01-1,IA,Z101,SCM440,XCJS-044-2003-02,25.000000,62.000,0.000,20161026000000,20161026000000,20161028051618,20161028052907,20161125234450,20161125234450,GW64066A01,12
99,,,,,,G16B014A01-1,IA,Z101,20MnCr5,JX2881-2016-01,60.000000,60.000,0.000,20161026003354,20161026003354,20161028052907,20161028055954,20161104152137,20161125203629,G16B014A01,21
100,,,,,,GW63987A01-1,IA,Z101,ZF7B,XCJS-299-2008-01,100.000000,60.000,0.000,20161026005630,20161026005630,20161028055954,20161028065113,20161031200748,20161125182049,GW63987A01,21
101,,,,,,GW63987A01-2,IA,Z101,ZF7B,XCJS-299-2008-01,21.000000,60.000,0.000,20161026001151,20161026001151,20161028065113,20161028070200,20161031223630,20161125224846,GW63987A01,21
102,,,,,,GW64055A01-1,IA,Z101,20MnCr5,XCJS-818-2016-01,100.000000,60.000,0.000,20161026000000,20161026000000,20161028070200,20161028075318,20161031113207,20161125183903,GW64055A01,12
103,,,,,,GW64055A01-2,IA,Z101,20MnCr5,XCJS-818-2016-01,19.000000,60.000,0.000,20161026000000,20161026000000,20161028075318,20161028080303,20161031135219,20161125225901,GW64055A01,12
104,,,,,,GW63985B02-1,IA,Z101,SCM440H,XCJS-043-2002,2.582000,60.000,0.000,20161026000000,20161026000000,20161028080303,20161028080423,20161125235826,20161125235826,GW63985B02,12
105,,,,,,G169541E01-1,IA,Z101,20MnCrS5,JX2786-2016-01,0.098000,60.000,0.000,20161026000003,20161026000003,20161028080423,20161028080426,20161109005427,20161125235940,G169541E01,21
106,,,,,,G169427C01-1,IA,Z101,SAE8620H,JX1249-2013-02,0.668000,60.000,0.000,20161026000022,20161026000022,20161028080426,20161028080446,20161109002514,20161125235724,G169427C01,21
107,,,,,,G16A228A02-1,IA,Z101,42CrMo4,JX230-2012-07,20.000000,60.000,0.000,20161026001118,20161026001118,20161028080446,20161028081502,20161109095243,20161125224924,G16A228A02,21
108,,,,,,G16A239A02-1,IA,Z101,VW4227-Hay5,XCJS-709-2015-02,100.000000,60.000,0.000,20161026005630,20161026005630,20161028081502,20161028090620,20161109030127,20161125173249,G16A239A02,21
109,,,,,,G16A239B02-1,IA,Z101,VW4227hay2,XCJS-669-2014-01,100.000000,60.000,0.000,20161026005630,20161026005630,20161028090620,20161028095739,20161108231044,20161125182049,G16A239B02,21
110,,,,,,G16A377C03-1,IA,Z101,100Cr6,JXT030-2014-01,100.000000,60.000,0.000,20161026005630,20161026005630,20161028095739,20161028104858,20161107012254,20161125180703,G16A377C03,21
111,,,,,,G16A377C03-2,IA,Z101,100Cr6,JXT030-2014-01,100.000000,60.000,0.000,20161026005630,20161026005630,20161028104858,20161028114016,20161106233614,20161125180703,G16A377C03,21
112,,,,,,G16A377C03-3,IA,Z101,100Cr6,JXT030-2014-01,100.000000,60.000,0.000,20161026005630,20161026005630,20161028114016,20161028123135,20161106214934,20161125180703,G16A377C03,21
113,,,,,,G169904A01-1,IA,Z101,S55C,JX1573-2012-01,10.332000,60.000,0.000,20161026000550,20161026000550,20161028123135,20161028123653,20161108150919,20161125231834,G169904A01,21
114,,,,,,G16A063A01-1,IA,Z101,S55C,JX1573-2012-01,3.616000,60.000,0.000,20161026000202,20161026000202,20161028123653,20161028123844,20161108120254,20161125234530,G16A063A01,21
115,,,,,,G16A223A01-1,IA,Z101,S55C,JX1573-2012-01,70.000000,60.000,0.000,20161026003933,20161026003933,20161028123844,20161028131439,20161110044455,20161125191920,G16A223A01,21
116,,,,,,G16A465A02-1,IA,Z101,GCr15,GB/T18254-2002,60.000000,60.000,0.000,20161026003354,20161026003354,20161028131439,20161028134527,20161125232338,20161125232338,G16A465A02,21
117,,,,,,G16A455J01-1,IA,Z101,C&U31,JX886-2009-01,100.000000,60.000,0.000,20161026005630,20161026005630,20161028134527,20161028143645,20161110120026,20161125173249,G16A455J01,21
118,,,,,,G16A455J01-2,IA,Z101,C&U31,JX886-2009-01,37.406000,60.000,0.000,20161026002108,20161026002108,20161028143645,20161028145557,20161110133857,20161125213510,G16A455J01,21
119,,,,,,G16A455K03-1,IA,Z101,C&U31-S,JX1413-2012-01,8.966000,60.000,0.000,20161026000503,20161026000503,20161028145557,20161028150033,20161125235433,20161125235433,G16A455K03,21
120,,,,,,G16A493A02-1,IA,Z101,GCr15-KY,JX2761-2016-01,55.000000,60.000,0.000,20161026003104,20161026003104,20161028150033,20161028152846,20161029171358,20161125202703,G16A493A02,21
121,,,,,,G16A498A03-1,IA,Z101,GCr15,Q/320281PA12-2011,100.000000,60.000,0.000,20161026005630,20161026005630,20161028152846,20161028162005,20161125225923,20161125225923,G16A498A03,21
122,,,,,,G16A511A04-1,IA,Z101,GCr15,Q/320281PA11-2011,100.000000,60.000,0.000,20161026005630,20161026005630,20161028162005,20161028171123,20161125225923,20161125225923,G16A511A04,21
123,,,,,,G16A511A04-2,IA,Z101,GCr15,Q/320281PA11-2011,50.000000,60.000,0.000,20161026002815,20161026002815,20161028171123,20161028173703,20161125232941,20161125232941,G16A511A04,21
124,,,,,,G16A473A02-1,IA,Z101,C56E2,S130107,100.000000,60.000,0.000,20161026005630,20161026005630,20161028173703,20161028182821,20161111150350,20161125183903,G16A473A02,21
125,,,,,,G16A473A02-2,IA,Z101,C56E2,S130107,100.000000,60.000,0.000,20161026005630,20161026005630,20161028182821,20161028191940,20161111143028,20161125183903,G16A473A02,21
126,,,,,,G16A473C02-1,IA,Z101,100Cr6,S130000,100.000000,60.000,0.000,20161026005630,20161026005630,20161028191940,20161028201058,20161111105240,20161125173249,G16A473C02,21
127,,,,,,G16A381F04-1,IA,Z101,100Cr6,XCJS-274-2008-01,0.892000,60.000,0.000,20161026000030,20161026000030,20161028201058,20161028201126,20161113044503,20161125235651,G16A381F04,21
128,,,,,,G16A385A01-1,IA,Z101,S55C,JX1573-2012-01,100.000000,60.000,0.000,20161026005630,20161026005630,20161028201126,20161028210245,20161113030251,20161125171903,G16A385A01,21
129,,,,,,G16A385A01-2,IA,Z101,S55C,JX1573-2012-01,100.000000,60.000,0.000,20161026005630,20161026005630,20161028210245,20161028215403,20161113044931,20161125171903,G16A385A01,21
130,,,,,,G16A385A01-3,IA,Z101,S55C,JX1573-2012-01,100.000000,60.000,0.000,20161026005630,20161026005630,20161028215403,20161028224522,20161113063611,20161125171903,G16A385A01,21
131,,,,,,G16A385A01-4,IA,Z101,S55C,JX1573-2012-01,80.000000,60.000,0.000,20161026004512,20161026004512,20161028224522,20161028232625,20161113091502,20161125183914,G16A385A01,21
132,,,,,,G16A388A03-1,IA,Z101,S55CG,TES SC 0554HE,100.000000,60.000,0.000,20161026005630,20161026005630,20161028232625,20161029001743,20161114135150,20161125183903,G16A388A03,21
133,,,,,,G16A388A03-2,IA,Z101,S55CG,TES SC 0554HE,100.000000,60.000,0.000,20161026005630,20161026005630,20161029001743,20161029010902,20161114142511,20161125183903,G16A388A03,21
134,,,,,,G16A388A03-3,IA,Z101,S55CG,TES SC 0554HE,100.000000,60.000,0.000,20161026005630,20161026005630,20161029010902,20161029020021,20161114145833,20161125183903,G16A388A03,21
135,,,,,,G16A388A03-4,IA,Z101,S55CG,TES SC 0554HE,5.436000,60.000,0.000,20161026000304,20161026000304,20161029020021,20161029020308,20161114182259,20161125234233,G16A388A03,21
136,,,,,,G16A721B02-1,IA,Z101,VW4227-Hay5,XCJS-709-2015-02,100.000000,50.000,0.000,20161026005630,20161026005630,20161029020308,20161029025427,20161103055618,20161125173249,G16A721B02,21
137,,,,,,G16A721B02-2,IA,Z101,VW4227-Hay5,XCJS-709-2015-02,100.000000,50.000,0.000,20161026005630,20161026005630,20161029025427,20161029034545,20161103072912,20161125173249,G16A721B02,21
138,,,,,,G16A721B02-3,IA,Z101,VW4227-Hay5,XCJS-709-2015-02,100.000000,50.000,0.000,20161026005630,20161026005630,20161029034545,20161029043704,20161103090207,20161125173249,G16A721B02,21
139,,,,,,G16A782A02-1,IA,Z101,16MnCr5,JX2628-2016-01,15.000000,50.000,0.000,20161026000000,20161026000000,20161029043704,20161029044446,20161102234218,20161125230907,G16A782A02,12
140,,,,,,G16A511D01-1,IA,Z101,100Cr6,XCJS-274-2008-01,100.000000,50.000,0.000,20161026005630,20161026005630,20161029044446,20161029053604,20161028173946,20161125180703,G16A511D01,21
141,,,,,,G16A511E01-1,IA,Z101,SKF3,"B10001""D""+B10000",60.000000,50.000,0.000,20161026003354,20161026003354,20161029053604,20161029060651,20161028162232,20161125200741,G16A511E01,21
142,,,,,,G16A511F01-1,IA,Z101,Grade 3S,11H 1551 025,20.000000,50.000,0.000,20161026001118,20161026001118,20161029060651,20161029061707,20161028153738,20161125224233,G16A511F01,21
